LOC_ID,REGION,PROVINCE,CITY,TOWN
L41255,CAR,BENGUET,,BAGUIO CITY,"Quirino Hill, East",Dg0041255,R041255,3020,
L41256,CAR,BENGUET,,BAGUIO CITY,Engineers' Hill,Dg0041256,R041256,2102,
L41257,CAR,BENGUET,,BAGUIO CITY,Fairview Village,Dg0041257,R041257,7409,
L41258,CAR,BENGUET,,BAGUIO CITY,Fort del Pilar,Dg0041258,R041258,3331,
L41259,CAR,BENGUET,,BAGUIO CITY,"General Luna, Upper",Dg0041259,R041259,941,
L41260,CAR,BENGUET,,BAGUIO CITY,"General Luna, Lower",Dg0041260,R041260,673,
L41261,CAR,BENGUET,,BAGUIO CITY,Gibraltar,Dg0041261,R041261,7066,
L41262,CAR,BENGUET,,BAGUIO CITY,Greenwater Village,Dg0041262,R041262,1728,
L41263,CAR,BENGUET,,BAGUIO CITY,Guisad Central,Dg0041263,R041263,1919,
L41264,CAR,BENGUET,,BAGUIO CITY,Guisad Sorong,Dg0041264,R041264,1749,
L41265,CAR,BENGUET,,BAGUIO CITY,Hillside,Dg0041265,R041265,1539,
L41266,CAR,BENGUET,,BAGUIO CITY,Holy Ghost Extension,Dg0041266,R041266,2993,
L41267,CAR,BENGUET,,BAGUIO CITY,Holy Ghost Proper,Dg0041267,R041267,2046,
L41268,CAR,BENGUET,,BAGUIO CITY,Imelda Village,Dg0041268,R041268,1314,
L41269,CAR,BENGUET,,BAGUIO CITY,Irisan,Dg0041269,R041269,28357,
L41270,CAR,BENGUET,,BAGUIO CITY,Kayang Extension,Dg0041270,R041270,1222,
L41271,CAR,BENGUET,,BAGUIO CITY,Kias,Dg0041271,R041271,5247,
L41272,CAR,BENGUET,,BAGUIO CITY,Kagitingan,Dg0041272,R041272,471,
L41273,CAR,BENGUET,,BAGUIO CITY,Loakan Proper,Dg0041273,R041273,9158,
L41274,CAR,BENGUET,,BAGUIO CITY,Lopez Jaena,Dg0041274,R041274,1370,
L41275,CAR,BENGUET,,BAGUIO CITY,Lourdes Subdivision Extension,Dg0041275,R041275,1093,
L41276,CAR,BENGUET,,BAGUIO CITY,"Dagsian, Lower",Dg0041276,R041276,1159,
L41277,CAR,BENGUET,,BAGUIO CITY,"Lourdes Subdivision, Lower",Dg0041277,R041277,192,
L41278,CAR,BENGUET,,BAGUIO CITY,"Quirino Hill, Lower",Dg0041278,R041278,1932,
L41279,CAR,BENGUET,,BAGUIO CITY,"General Emilio F. Aguinaldo (Quirino-Magsaysay, Lower)",Dg0041279,R041279,2126,
L41280,CAR,BENGUET,,BAGUIO CITY,Lualhati,Dg0041280,R041280,984,
L41281,CAR,BENGUET,,BAGUIO CITY,Lucnab,Dg0041281,R041281,1866,
L41282,CAR,BENGUET,,BAGUIO CITY,"Magsaysay, Lower",Dg0041282,R041282,528,
L41283,CAR,BENGUET,,BAGUIO CITY,Magsaysay Private Road,Dg0041283,R041283,1065,
L41284,CAR,BENGUET,,BAGUIO CITY,Aurora Hill Proper (Malvar-Sgt. Floresca),Dg0041284,R041284,819,
L41285,CAR,BENGUET,,BAGUIO CITY,Bal-Marcoville (Marcoville),Dg0041285,R041285,660,
L41286,CAR,BENGUET,,BAGUIO CITY,"Quirino Hill, Middle",Dg0041286,R041286,2544,
L41287,CAR,BENGUET,,BAGUIO CITY,Military Cut-off,Dg0041287,R041287,1786,
L41288,CAR,BENGUET,,BAGUIO CITY,Mines View Park,Dg0041288,R041288,1392,
L41289,CAR,BENGUET,,BAGUIO CITY,"Modern Site, East",Dg0041289,R041289,2749,
L41290,CAR,BENGUET,,BAGUIO CITY,"Modern Site, West",Dg0041290,R041290,1137,
L41291,CAR,BENGUET,,BAGUIO CITY,New Lucban,Dg0041291,R041291,2286,
L41292,CAR,BENGUET,,BAGUIO CITY,"Aurora Hill, North Central",Dg0041292,R041292,472,
L41293,CAR,BENGUET,,BAGUIO CITY,"Sanitary Camp, North",Dg0041293,R041293,2668,
L41294,CAR,BENGUET,,BAGUIO CITY,Outlook Drive,Dg0041294,R041294,1735,
L41295,CAR,BENGUET,,BAGUIO CITY,Pacdal,Dg0041295,R041295,5441,
L41296,CAR,BENGUET,,BAGUIO CITY,Pinget,Dg0041296,R041296,6669,
L41297,CAR,BENGUET,,BAGUIO CITY,Pinsao Pilot Project,Dg0041297,R041297,3521,
L41298,CAR,BENGUET,,BAGUIO CITY,Pinsao Proper,Dg0041298,R041298,5257,
L41299,CAR,BENGUET,,BAGUIO CITY,Poliwes,Dg0041299,R041299,3658,
L41300,CAR,BENGUET,,BAGUIO CITY,Pucsusan,Dg0041300,R041300,676,
L41301,CAR,BENGUET,,BAGUIO CITY,MRR-Queen Of Peace,Dg0041301,R041301,1740,
L41302,CAR,BENGUET,,BAGUIO CITY,"Rock Quarry, Lower",Dg0041302,R041302,1518,
L41303,CAR,BENGUET,,BAGUIO CITY,Salud Mitra,Dg0041303,R041303,1065,
L41304,CAR,BENGUET,,BAGUIO CITY,San Antonio Village,Dg0041304,R041304,1401,
L41305,CAR,BENGUET,,BAGUIO CITY,San Luis Village,Dg0041305,R041305,7199,
L41306,CAR,BENGUET,,BAGUIO CITY,San Roque Village,Dg0041306,R041306,700,
L41307,CAR,BENGUET,,BAGUIO CITY,San Vicente,Dg0041307,R041307,4574,
L41308,CAR,BENGUET,,BAGUIO CITY,Santa Escolastica,Dg0041308,R041308,1400,
L41309,CAR,BENGUET,,BAGUIO CITY,Santo Rosario,Dg0041309,R041309,2230,
L41310,CAR,BENGUET,,BAGUIO CITY,Santo Tomas School Area,Dg0041310,R041310,1109,
L41311,CAR,BENGUET,,BAGUIO CITY,Santo Tomas Proper,Dg0041311,R041311,5640,
L41312,CAR,BENGUET,,BAGUIO CITY,Scout Barrio,Dg0041312,R041312,1276,
L41313,CAR,BENGUET,,BAGUIO CITY,Session Road Area,Dg0041313,R041313,85,
L41314,CAR,BENGUET,,BAGUIO CITY,Slaughter House Area (Santo Niño Slaughter),Dg0041314,R041314,2249,
L41315,CAR,BENGUET,,BAGUIO CITY,"Sanitary Camp, South",Dg0041315,R041315,1473,
L41316,CAR,BENGUET,,BAGUIO CITY,Saint Joseph Village,Dg0041316,R041316,3785,
L41317,CAR,BENGUET,,BAGUIO CITY,Teodora Alonzo,Dg0041317,R041317,1201,
L41318,CAR,BENGUET,,BAGUIO CITY,Trancoville,Dg0041318,R041318,2197,
L41319,CAR,BENGUET,,BAGUIO CITY,"Rock Quarry, Upper",Dg0041319,R041319,1818,
L41320,CAR,BENGUET,,BAGUIO CITY,Victoria Village,Dg0041320,R041320,2984,
L41321,CAR,BENGUET,,BAGUIO CITY,"Quirino Hill, West",Dg0041321,R041321,1740,
L41322,CAR,BENGUET,,BAGUIO CITY,Andres Bonifacio (Lower Bokawkan),Dg0041322,R041322,1226,
L41323,CAR,BENGUET,,BAGUIO CITY,Legarda-Burnham-Kisad,Dg0041323,R041323,968,
L41324,CAR,BENGUET,,BAGUIO CITY,Imelda R. Marcos (La Salle),Dg0041324,R041324,1022,
L41325,CAR,BENGUET,,BAGUIO CITY,"Lourdes Subdivision, Proper",Dg0041325,R041325,788,
L41326,CAR,BENGUET,,BAGUIO CITY,"Quirino-Magsaysay, Upper (Upper QM)",Dg0041326,R041326,2432,
L41327,CAR,BENGUET,,BAGUIO CITY,A. Bonifacio-Caguioa-Rimando (ABCR),Dg0041327,R041327,986,
L41328,CAR,BENGUET,,BAGUIO CITY,Ambiong,Dg0041328,R041328,2477,
L41329,CAR,BENGUET,,BAGUIO CITY,"Aurora Hill, South Central",Dg0041329,R041329,1142,
L41330,CAR,BENGUET,,BAGUIO CITY,Abanao-Zandueta-Kayong-Chugum-Otek (AZKCO),Dg0041330,R041330,515,
L41331,CAR,BENGUET,,BAGUIO CITY,Bagong Lipunan (Market Area),Dg0041331,R041331,10,
L41332,CAR,BENGUET,,BAGUIO CITY,BGH Compound,Dg0041332,R041332,1468,
L41333,CAR,BENGUET,,BAGUIO CITY,Bayan Park Village,Dg0041333,R041333,848,
L41334,CAR,BENGUET,,BAGUIO CITY,Camdas Subdivision,Dg0041334,R041334,1401,
L41335,CAR,BENGUET,,BAGUIO CITY,Palma-Urbano (Cariño-Palma),Dg0041335,R041335,1144,
L41336,CAR,BENGUET,,BAGUIO CITY,Dominican Hill-Mirador,Dg0041336,R041336,4035,
L41337,CAR,BENGUET,,BAGUIO CITY,Alfonso Tabora,Dg0041337,R041337,1462,
L41338,CAR,BENGUET,,BAGUIO CITY,Dontogan,Dg0041338,R041338,4579,
L41339,CAR,BENGUET,,BAGUIO CITY,Ferdinand (Happy Homes-Campo Sioco),Dg0041339,R041339,1665,
L41340,CAR,BENGUET,,BAGUIO CITY,Happy Homes (Happy Homes-Lucban),Dg0041340,R041340,1433,
L41341,CAR,BENGUET,,BAGUIO CITY,Harrison-Claudio Carantes,Dg0041341,R041341,291,
L41342,CAR,BENGUET,,BAGUIO CITY,Honeymoon (Honeymoon-Holy Ghost),Dg0041342,R041342,3314,
L41343,CAR,BENGUET,,BAGUIO CITY,Kabayanihan,Dg0041343,R041343,141,
L41344,CAR,BENGUET,,BAGUIO CITY,Kayang-Hilltop,Dg0041344,R041344,1136,
L41345,CAR,BENGUET,,BAGUIO CITY,Gabriela Silang,Dg0041345,R041345,2899,
L41346,CAR,BENGUET,,BAGUIO CITY,Liwanag-Loakan,Dg0041346,R041346,3316,
L41347,CAR,BENGUET,,BAGUIO CITY,Malcolm Square-Perfecto (Jose Abad Santos),Dg0041347,R041347,73,
L41348,CAR,BENGUET,,BAGUIO CITY,Manuel A. Roxas,Dg0041348,R041348,746,
L41349,CAR,BENGUET,,BAGUIO CITY,Padre Burgos,Dg0041349,R041349,3188,
L41350,CAR,BENGUET,,BAGUIO CITY,"Quezon Hill, Upper",Dg0041350,R041350,2344,
L41351,CAR,BENGUET,,BAGUIO CITY,"Rock Quarry, Middle",Dg0041351,R041351,1251,
L41352,CAR,BENGUET,,BAGUIO CITY,Phil-Am,Dg0041352,R041352,402,
L41353,CAR,BENGUET,,BAGUIO CITY,Quezon Hill Proper,Dg0041353,R041353,1200,
L41354,CAR,BENGUET,,BAGUIO CITY,Middle Quezon Hill Subdivision (Quezon Hill Middle),Dg0041354,R041354,3388,
L41355,CAR,BENGUET,,BAGUIO CITY,Rizal Monument Area,Dg0041355,R041355,68,
L41356,CAR,BENGUET,,BAGUIO CITY,SLU-SVP Housing Village,Dg0041356,R041356,1851,
L41357,CAR,BENGUET,,BAGUIO CITY,South Drive,Dg0041357,R041357,373,
L41358,CAR,BENGUET,,BAGUIO CITY,"Magsaysay, Upper",Dg0041358,R041358,104,
L41359,CAR,BENGUET,,BAGUIO CITY,"Market Subdivision, Upper",Dg0041359,R041359,1035,
L41360,CAR,BENGUET,,BAGUIO CITY,Padre Zamora,Dg0041360,R041360,2257,
L41361,CAR,IFUGAO,,,,Dg0041361,R041361,191078,
L41362,CAR,IFUGAO,,BANAUE,,Dg0041362,R041362,22365,
L41363,CAR,IFUGAO,,BANAUE,Amganad,Dg0041363,R041363,1826,
L41364,CAR,IFUGAO,,BANAUE,Anaba,Dg0041364,R041364,632,
L41365,CAR,IFUGAO,,BANAUE,Bangaan,Dg0041365,R041365,746,
L41366,CAR,IFUGAO,,BANAUE,Batad,Dg0041366,R041366,1024,
L41367,CAR,IFUGAO,,BANAUE,Bocos,Dg0041367,R041367,2820,
L41368,CAR,IFUGAO,,BANAUE,Banao,Dg0041368,R041368,599,
L41369,CAR,IFUGAO,,BANAUE,Cambulo,Dg0041369,R041369,1219,
L41370,CAR,IFUGAO,,BANAUE,Ducligan,Dg0041370,R041370,1040,
L41371,CAR,IFUGAO,,BANAUE,Gohang,Dg0041371,R041371,886,
L41372,CAR,IFUGAO,,BANAUE,Kinakin,Dg0041372,R041372,1084,
L41373,CAR,IFUGAO,,BANAUE,Poblacion,Dg0041373,R041373,2596,
L41374,CAR,IFUGAO,,BANAUE,Poitan,Dg0041374,R041374,1808,
L41375,CAR,IFUGAO,,BANAUE,San Fernando,Dg0041375,R041375,726,
L41376,CAR,IFUGAO,,BANAUE,Balawis,Dg0041376,R041376,1018,
L41377,CAR,IFUGAO,,BANAUE,Ohaj,Dg0041377,R041377,826,
L41378,CAR,IFUGAO,,BANAUE,Tam-an,Dg0041378,R041378,1435,
L41379,CAR,IFUGAO,,BANAUE,View Point,Dg0041379,R041379,1498,
L41380,CAR,IFUGAO,,BANAUE,Pula,Dg0041380,R041380,582,
L41381,CAR,IFUGAO,,HUNGDUAN,,Dg0041381,R041381,9933,
L41382,CAR,IFUGAO,,HUNGDUAN,Abatan,Dg0041382,R041382,849,
L41383,CAR,IFUGAO,,HUNGDUAN,Bangbang,Dg0041383,R041383,832,
L41384,CAR,IFUGAO,,HUNGDUAN,Maggok,Dg0041384,R041384,636,
L41385,CAR,IFUGAO,,HUNGDUAN,Poblacion,Dg0041385,R041385,1545,
L41386,CAR,IFUGAO,,HUNGDUAN,Bokiawan,Dg0041386,R041386,1366,
L41387,CAR,IFUGAO,,HUNGDUAN,Hapao,Dg0041387,R041387,2138,
L41388,CAR,IFUGAO,,HUNGDUAN,Lubo-ong,Dg0041388,R041388,775,
L41389,CAR,IFUGAO,,HUNGDUAN,Nungulunan,Dg0041389,R041389,857,
L41390,CAR,IFUGAO,,HUNGDUAN,Ba-ang,Dg0041390,R041390,935,
L41391,CAR,IFUGAO,,KIANGAN,,Dg0041391,R041391,15837,
L41392,CAR,IFUGAO,,KIANGAN,Ambabag,Dg0041392,R041392,837,
L41393,CAR,IFUGAO,,KIANGAN,Baguinge,Dg0041393,R041393,2217,
L41394,CAR,IFUGAO,,KIANGAN,Bokiawan,Dg0041394,R041394,431,
L41395,CAR,IFUGAO,,KIANGAN,Dalligan,Dg0041395,R041395,241,
L41396,CAR,IFUGAO,,KIANGAN,Duit,Dg0041396,R041396,2064,
L41397,CAR,IFUGAO,,KIANGAN,Hucab,Dg0041397,R041397,1396,
L41398,CAR,IFUGAO,,KIANGAN,Julongan,Dg0041398,R041398,457,
L41399,CAR,IFUGAO,,KIANGAN,Lingay,Dg0041399,R041399,372,
L41400,CAR,IFUGAO,,KIANGAN,Mungayang,Dg0041400,R041400,1198,
L41401,CAR,IFUGAO,,KIANGAN,Nagacadan,Dg0041401,R041401,816,
L41402,CAR,IFUGAO,,KIANGAN,Pindongan,Dg0041402,R041402,1146,
L41403,CAR,IFUGAO,,KIANGAN,Poblacion,Dg0041403,R041403,1633,
L41404,CAR,IFUGAO,,KIANGAN,Tuplac,Dg0041404,R041404,1501,
L41405,CAR,IFUGAO,,KIANGAN,Bolog,Dg0041405,R041405,1528,
L41406,CAR,IFUGAO,,LAGAWE (Capital),,Dg0041406,R041406,18077,
L41407,CAR,IFUGAO,,LAGAWE (Capital),Abinuan,Dg0041407,R041407,518,
L41408,CAR,IFUGAO,,LAGAWE (Capital),Banga,Dg0041408,R041408,113,
L41409,CAR,IFUGAO,,LAGAWE (Capital),Boliwong,Dg0041409,R041409,1522,
L41410,CAR,IFUGAO,,LAGAWE (Capital),Burnay,Dg0041410,R041410,1016,
L41411,CAR,IFUGAO,,LAGAWE (Capital),Buyabuyan,Dg0041411,R041411,430,
L41412,CAR,IFUGAO,,LAGAWE (Capital),Caba,Dg0041412,R041412,871,
L41413,CAR,IFUGAO,,LAGAWE (Capital),Cudog,Dg0041413,R041413,1514,
L41414,CAR,IFUGAO,,LAGAWE (Capital),Dulao,Dg0041414,R041414,671,
L41415,CAR,IFUGAO,,LAGAWE (Capital),Jucbong,Dg0041415,R041415,455,
L41416,CAR,IFUGAO,,LAGAWE (Capital),Luta,Dg0041416,R041416,233,
L41417,CAR,IFUGAO,,LAGAWE (Capital),Montabiong,Dg0041417,R041417,494,
L41418,CAR,IFUGAO,,LAGAWE (Capital),Olilicon,Dg0041418,R041418,465,
L41419,CAR,IFUGAO,,LAGAWE (Capital),Poblacion South,Dg0041419,R041419,1039,
L41420,CAR,IFUGAO,,LAGAWE (Capital),Ponghal,Dg0041420,R041420,334,
L41421,CAR,IFUGAO,,LAGAWE (Capital),Pullaan,Dg0041421,R041421,325,
L41422,CAR,IFUGAO,,LAGAWE (Capital),Tungngod,Dg0041422,R041422,881,
L41423,CAR,IFUGAO,,LAGAWE (Capital),Tupaya,Dg0041423,R041423,584,
L41424,CAR,IFUGAO,,LAGAWE (Capital),Poblacion East,Dg0041424,R041424,2294,
L41425,CAR,IFUGAO,,LAGAWE (Capital),Poblacion North,Dg0041425,R041425,2106,
L41426,CAR,IFUGAO,,LAGAWE (Capital),Poblacion West,Dg0041426,R041426,2212,
L41427,CAR,IFUGAO,,LAMUT,,Dg0041427,R041427,23088,
L41428,CAR,IFUGAO,,LAMUT,Ambasa,Dg0041428,R041428,740,
L41429,CAR,IFUGAO,,LAMUT,Hapid,Dg0041429,R041429,1504,
L41430,CAR,IFUGAO,,LAMUT,Lawig,Dg0041430,R041430,1458,
L41431,CAR,IFUGAO,,LAMUT,Lucban,Dg0041431,R041431,870,
L41432,CAR,IFUGAO,,LAMUT,Mabatobato (Lamut),Dg0041432,R041432,1905,
L41433,CAR,IFUGAO,,LAMUT,Magulon,Dg0041433,R041433,1145,
L41434,CAR,IFUGAO,,LAMUT,Nayon,Dg0041434,R041434,1094,
L41435,CAR,IFUGAO,,LAMUT,Panopdopan,Dg0041435,R041435,963,
L41436,CAR,IFUGAO,,LAMUT,Payawan,Dg0041436,R041436,1473,
L41437,CAR,IFUGAO,,LAMUT,Pieza,Dg0041437,R041437,700,
L41438,CAR,IFUGAO,,LAMUT,Poblacion East,Dg0041438,R041438,1836,
L41439,CAR,IFUGAO,,LAMUT,Pugol (Ifugao Reservation),Dg0041439,R041439,1885,
L41440,CAR,IFUGAO,,LAMUT,Salamague,Dg0041440,R041440,769,
L41441,CAR,IFUGAO,,LAMUT,Bimpal,Dg0041441,R041441,1330,
L41442,CAR,IFUGAO,,LAMUT,Holowon,Dg0041442,R041442,738,
L41443,CAR,IFUGAO,,LAMUT,Poblacion West,Dg0041443,R041443,2637,
L41444,CAR,IFUGAO,,LAMUT,Sanafe,Dg0041444,R041444,1173,
L41445,CAR,IFUGAO,,LAMUT,Umilag,Dg0041445,R041445,868,
L41446,CAR,IFUGAO,,MAYOYAO,,Dg0041446,R041446,16413,
L41447,CAR,IFUGAO,,MAYOYAO,Aduyongan,Dg0041447,R041447,399,
L41448,CAR,IFUGAO,,MAYOYAO,Alimit,Dg0041448,R041448,453,
L41449,CAR,IFUGAO,,MAYOYAO,Ayangan,Dg0041449,R041449,502,
L41450,CAR,IFUGAO,,MAYOYAO,Balangbang,Dg0041450,R041450,1315,
L41451,CAR,IFUGAO,,MAYOYAO,Banao,Dg0041451,R041451,485,
L41452,CAR,IFUGAO,,MAYOYAO,Banhal,Dg0041452,R041452,669,
L41453,CAR,IFUGAO,,MAYOYAO,Bongan,Dg0041453,R041453,608,
L41454,CAR,IFUGAO,,MAYOYAO,Buninan,Dg0041454,R041454,777,
L41455,CAR,IFUGAO,,MAYOYAO,Chaya,Dg0041455,R041455,870,
L41456,CAR,IFUGAO,,MAYOYAO,Chumang,Dg0041456,R041456,977,
L41457,CAR,IFUGAO,,MAYOYAO,Guinihon,Dg0041457,R041457,457,
L41458,CAR,IFUGAO,,MAYOYAO,Inwaloy,Dg0041458,R041458,436,
L41459,CAR,IFUGAO,,MAYOYAO,Langayan,Dg0041459,R041459,516,
L41460,CAR,IFUGAO,,MAYOYAO,Liwo,Dg0041460,R041460,421,
L41461,CAR,IFUGAO,,MAYOYAO,Maga,Dg0041461,R041461,497,
L41462,CAR,IFUGAO,,MAYOYAO,Magulon,Dg0041462,R041462,433,
L41463,CAR,IFUGAO,,MAYOYAO,Mapawoy,Dg0041463,R041463,877,
L41464,CAR,IFUGAO,,MAYOYAO,Mayoyao Proper,Dg0041464,R041464,546,
L41465,CAR,IFUGAO,,MAYOYAO,Mongol,Dg0041465,R041465,313,
L41466,CAR,IFUGAO,,MAYOYAO,Nalbu,Dg0041466,R041466,477,
L41467,CAR,IFUGAO,,MAYOYAO,Nattum,Dg0041467,R041467,813,
L41468,CAR,IFUGAO,,MAYOYAO,Palaad,Dg0041468,R041468,361,
L41469,CAR,IFUGAO,,MAYOYAO,Poblacion,Dg0041469,R041469,1047,
L41470,CAR,IFUGAO,,MAYOYAO,Talboc,Dg0041470,R041470,514,
L41471,CAR,IFUGAO,,MAYOYAO,Tulaed,Dg0041471,R041471,440,
L41472,CAR,IFUGAO,,MAYOYAO,Bato-Alatbang,Dg0041472,R041472,768,
L41473,CAR,IFUGAO,,MAYOYAO,Epeng,Dg0041473,R041473,442,
L41474,CAR,IFUGAO,,ALFONSO LISTA (POTIA),,Dg0041474,R041474,28410,
L41475,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Bangar,Dg0041475,R041475,461,
L41476,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Busilac,Dg0041476,R041476,1422,
L41477,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Calimag,Dg0041477,R041477,623,
L41478,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Calupaan,Dg0041478,R041478,798,
L41479,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Caragasan,Dg0041479,R041479,1595,
L41480,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Dolowog,Dg0041480,R041480,604,
L41481,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Kiling,Dg0041481,R041481,1567,
L41482,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Namnama,Dg0041482,R041482,1250,
L41483,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Namillangan,Dg0041483,R041483,1841,
L41484,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Pinto,Dg0041484,R041484,2951,
L41485,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Poblacion,Dg0041485,R041485,1726,
L41486,CAR,IFUGAO,,ALFONSO LISTA (POTIA),San Jose,Dg0041486,R041486,1002,
L41487,CAR,IFUGAO,,ALFONSO LISTA (POTIA),San Juan,Dg0041487,R041487,997,
L41488,CAR,IFUGAO,,ALFONSO LISTA (POTIA),San Marcos,Dg0041488,R041488,1312,
L41489,CAR,IFUGAO,,ALFONSO LISTA (POTIA),San Quintin,Dg0041489,R041489,1175,
L41490,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Santa Maria,Dg0041490,R041490,4312,
L41491,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Santo Domingo (Cabicalan),Dg0041491,R041491,1559,
L41492,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Little Tadian,Dg0041492,R041492,1216,
L41493,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Ngileb,Dg0041493,R041493,1293,
L41494,CAR,IFUGAO,,ALFONSO LISTA (POTIA),Laya,Dg0041494,R041494,706,
L41495,CAR,IFUGAO,,AGUINALDO,,Dg0041495,R041495,18610,
L41496,CAR,IFUGAO,,AGUINALDO,Awayan,Dg0041496,R041496,1264,
L41497,CAR,IFUGAO,,AGUINALDO,Bunhian,Dg0041497,R041497,1013,
L41498,CAR,IFUGAO,,AGUINALDO,Butac,Dg0041498,R041498,1179,
L41499,CAR,IFUGAO,,AGUINALDO,Chalalo,Dg0041499,R041499,1363,
L41500,CAR,IFUGAO,,AGUINALDO,Damag,Dg0041500,R041500,986,
L41501,CAR,IFUGAO,,AGUINALDO,Galonogon,Dg0041501,R041501,1137,
L41502,CAR,IFUGAO,,AGUINALDO,Halag,Dg0041502,R041502,1788,
L41503,CAR,IFUGAO,,AGUINALDO,Itab,Dg0041503,R041503,1125,
L41504,CAR,IFUGAO,,AGUINALDO,Jacmal,Dg0041504,R041504,853,
L41505,CAR,IFUGAO,,AGUINALDO,Majlong,Dg0041505,R041505,485,
L41506,CAR,IFUGAO,,AGUINALDO,Mongayang,Dg0041506,R041506,2033,
L41507,CAR,IFUGAO,,AGUINALDO,Posnaan,Dg0041507,R041507,1367,
L41508,CAR,IFUGAO,,AGUINALDO,Ta-ang,Dg0041508,R041508,552,
L41509,CAR,IFUGAO,,AGUINALDO,Talite,Dg0041509,R041509,724,
L41510,CAR,IFUGAO,,AGUINALDO,Ubao,Dg0041510,R041510,2327,
L41511,CAR,IFUGAO,,AGUINALDO,Buwag,Dg0041511,R041511,414,
L41512,CAR,IFUGAO,,HINGYON,,Dg0041512,R041512,9795,
L41513,CAR,IFUGAO,,HINGYON,Anao,Dg0041513,R041513,422,
L41514,CAR,IFUGAO,,HINGYON,Bangtinon,Dg0041514,R041514,298,
L41515,CAR,IFUGAO,,HINGYON,Bitu,Dg0041515,R041515,515,
L41516,CAR,IFUGAO,,HINGYON,Cababuyan,Dg0041516,R041516,738,
L41517,CAR,IFUGAO,,HINGYON,Mompolia,Dg0041517,R041517,1313,
L41518,CAR,IFUGAO,,HINGYON,Namulditan,Dg0041518,R041518,1035,
L41519,CAR,IFUGAO,,HINGYON,O-ong,Dg0041519,R041519,1439,
L41520,CAR,IFUGAO,,HINGYON,Piwong,Dg0041520,R041520,1183,
L41521,CAR,IFUGAO,,HINGYON,Poblacion (Hingyon),Dg0041521,R041521,842,
L41522,CAR,IFUGAO,,HINGYON,Ubuag,Dg0041522,R041522,337,
L41523,CAR,IFUGAO,,HINGYON,Umalbong,Dg0041523,R041523,789,
L41524,CAR,IFUGAO,,HINGYON,Northern Cababuyan,Dg0041524,R041524,884,
L41525,CAR,IFUGAO,,TINOC,,Dg0041525,R041525,14147,
L41526,CAR,IFUGAO,,TINOC,Ahin,Dg0041526,R041526,1065,
L41527,CAR,IFUGAO,,TINOC,Ap-apid,Dg0041527,R041527,997,
L41528,CAR,IFUGAO,,TINOC,Binablayan,Dg0041528,R041528,1478,
L41529,CAR,IFUGAO,,TINOC,Danggo,Dg0041529,R041529,1273,
L41530,CAR,IFUGAO,,TINOC,Eheb,Dg0041530,R041530,469,
L41531,CAR,IFUGAO,,TINOC,Gumhang,Dg0041531,R041531,984,
L41532,CAR,IFUGAO,,TINOC,Impugong,Dg0041532,R041532,1318,
L41533,CAR,IFUGAO,,TINOC,Luhong,Dg0041533,R041533,1328,
L41534,CAR,IFUGAO,,TINOC,Tinoc,Dg0041534,R041534,2263,
L41535,CAR,IFUGAO,,TINOC,Tukucan,Dg0041535,R041535,1157,
L41536,CAR,IFUGAO,,TINOC,Tulludan,Dg0041536,R041536,850,
L41537,CAR,IFUGAO,,TINOC,Wangwang,Dg0041537,R041537,965,
L41538,CAR,IFUGAO,,ASIPULO,,Dg0041538,R041538,14403,
L41539,CAR,IFUGAO,,ASIPULO,Amduntog,Dg0041539,R041539,2124,
L41540,CAR,IFUGAO,,ASIPULO,Antipolo,Dg0041540,R041540,1270,
L41541,CAR,IFUGAO,,ASIPULO,Camandag,Dg0041541,R041541,3860,
L41542,CAR,IFUGAO,,ASIPULO,Cawayan,Dg0041542,R041542,1287,
L41543,CAR,IFUGAO,,ASIPULO,Hallap,Dg0041543,R041543,1048,
L41544,CAR,IFUGAO,,ASIPULO,Namal,Dg0041544,R041544,1906,
L41545,CAR,IFUGAO,,ASIPULO,Nungawa,Dg0041545,R041545,562,
L41546,CAR,IFUGAO,,ASIPULO,Panubtuban,Dg0041546,R041546,952,
L41547,CAR,IFUGAO,,ASIPULO,Pula,Dg0041547,R041547,1394,
L41548,CAR,KALINGA,,,,Dg0041548,R041548,201613,
L41549,CAR,KALINGA,,BALBALAN,,Dg0041549,R041549,12082,
L41550,CAR,KALINGA,,BALBALAN,Ababa-an,Dg0041550,R041550,391,
L41551,CAR,KALINGA,,BALBALAN,Balantoy,Dg0041551,R041551,1455,
L41552,CAR,KALINGA,,BALBALAN,Balbalan Proper,Dg0041552,R041552,1016,
L41553,CAR,KALINGA,,BALBALAN,Balbalasang,Dg0041553,R041553,923,
